5.451516	5.451516	
8.164687	8.164687	
8.603829	8.603829	
11.697403	11.697403	
14.413371	14.413371	
14.841325	14.841325	
16.452445	16.452445	
17.892943	17.892943	
19.562802	19.562802	
20.690027	20.690027	
21.087213	21.087213	
22.687144	22.687144	
24.203164	24.203164	
25.805893	25.805893	
26.891161	26.891161	
27.313521	27.313521	
28.927438	28.927438	
30.415486	30.415486	
32.040592	32.040592	
33.162222	33.162222	
33.556611	33.556611	
35.078224	35.078224	
36.227826	36.227826	
36.661374	36.661374	
38.196973	38.196973	
39.377342	39.377342	
39.782919	39.782919	
41.324112	41.324112	
42.493293	42.493293	
42.912855	42.912855	
44.437266	44.437266	
45.595259	45.595259	
46.006430	46.006430	
47.575594	47.575594	
48.730789	48.730789	
49.139163	49.139163	
50.669168	50.669168	
51.827161	51.827161	
52.232738	52.232738	
55.329109	55.329109	
61.524649	61.524649	
67.790116	67.790116	
103.704669	103.704669	
105.229079	105.229079	
106.745098	106.745098	
108.266712	108.266712	
109.782731	109.782731	
111.295953	111.295953	
112.817567	112.817567	
115.855200	115.855200	
117.379610	117.379610	
118.898426	118.898426	
120.420040	120.420040	
121.933262	121.933262	
123.454875	123.454875	
124.979286	124.979286	
126.486914	126.486914	
141.677875	141.677875	
143.205082	143.205082	
144.718304	144.718304	
146.234324	146.234324	
147.758734	147.758734	
149.277551	149.277551	
150.796367	150.796367	
153.842391	153.842391	
155.350019	155.350019	
156.874429	156.874429	
158.393246	158.393246	
159.914859	159.914859	
161.428081	161.428081	
162.949695	162.949695	
165.987328	165.987328	
167.500550	167.500550	
169.019366	169.019366	
170.543777	170.543777	
172.062593	172.062593	
173.584206	173.584206	
175.097429	175.097429	
176.619042	176.619042	
178.137858	178.137858	
179.656675	179.656675	
181.183882	181.183882	
182.694307	182.694307	
184.215921	184.215921	
185.731940	185.731940	
187.247959	187.247959	
188.772370	188.772370	
190.296780	190.296780	
191.812800	191.812800	
193.331616	193.331616	
194.844838	194.844838	
196.366452	196.366452	
197.885268	197.885268	
199.401287	199.401287	
200.931292	200.931292	
202.450108	202.450108	
204.651413	204.651413	
205.062584	205.062584	
205.482147	205.482147	
206.998166	206.998166	
207.697437	207.697437	
208.105811	208.105811	
208.522577	208.522577	
210.044190	210.044190	
210.690316	210.690316	
211.140647	211.140647	
211.563006	211.563006	
213.079026	213.079026	
213.809065	213.809065	
214.181077	214.181077	
214.595045	214.595045	
216.841103	216.841103	
217.213115	217.213115	
217.632678	217.632678	
219.148697	219.148697	
219.875939	219.875939	
220.242357	220.242357	
220.667513	220.667513	
222.191924	222.191924	
222.871615	222.871615	
223.316351	223.316351	
223.707943	223.707943	
225.232354	225.232354	
225.970784	225.970784	
226.320419	226.320419	
226.739982	226.739982	
228.269986	228.269986	
228.952475	228.952475	
229.372037	229.372037	
229.791600	229.791600	
231.307619	231.307619	
232.023672	232.023672	
232.415264	232.415264	
232.820841	232.820841	
235.855677	235.855677	
237.382884	237.382884	
238.896107	238.896107	
240.417720	240.417720	
241.933739	241.933739	
243.455353	243.455353	
244.976966	244.976966	
248.011802	248.011802	
249.533415	249.533415	
251.049435	251.049435	
254.089864	254.089864	
255.611478	255.611478	
257.127497	257.127497	
258.646313	258.646313	
260.173521	260.173521	
261.683946	261.683946	
263.199965	263.199965	
264.724376	264.724376	
266.245989	266.245989	
267.762009	267.762009	
269.278028	269.278028	
270.791250	270.791250	
272.315661	272.315661	
273.834477	273.834477	
275.353293	275.353293	
276.872110	276.872110	
278.396520	278.396520	
279.909742	279.909742	
281.434153	281.434153	
282.947375	282.947375	
284.468988	284.468988	
285.985008	285.985008	
287.512215	287.512215	
289.019843	289.019843	
290.547051	290.547051	
292.071462	292.071462	
293.579090	293.579090	
295.106297	295.106297	
